JobInvolvement,EducationField_Other,EducationField_Medical,EducationField_Life Sciences,TotalWorkingYears,Age,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Department_Research & Development,EducationField_Marketing,TrainingTimesLastYear,YearsInCurrentRole,OverTime_Yes,Department_Sales,RelationshipSatisfaction,StockOptionLevel,MonthlyIncome,YearsWithCurrManager,JobRole_Human Resources,EducationField_Technical Degree,DailyRate,JobRole_Research Director,NumCompaniesWorked,HourlyRate,JobRole_Manager,JobRole_Research Scientist,BusinessTravel_Travel_Frequently,JobRole_Manufacturing Director,PercentSalaryHike,MaritalStatus_Married,JobRole_Sales Representative,MonthlyRate,Education,YearsSinceLastPromotion,DistanceFromHome,JobRole_Sales Executive,Gender_Male,YearsAtCompany,BusinessTravel_Travel_Rarely,JobRole_Laboratory Technician,Attrition
0.3014387605746434,0.0,0.0,0.3014387605746434,0.074037590316579,0.1004795868582144,0.0,0.1004795868582144,0.1004795868582144,0.3014387605746434,0.0,0.3014387605746434,0.0415777600792611,0.3014387605746434,0.0,0.3014387605746434,0.2009591737164289,0.0443098717541329,0.1039444001981529,0.0,0.0,0.0500599802815442,0.0,0.0,0.2153134004104596,0.0,0.3014387605746434,0.0,0.0,0.0215313400410459,0.0,0.0,0.1568498252674886,0.0753596901436608,0.0,0.0430626800820919,0.0,0.3014387605746434,0.1004795868582144,0.3014387605746434,0.0,0
0.3056401029470652,0.0,0.3056401029470652,0.0,0.0107242141384935,0.0291085812330537,0.3056401029470652,0.3056401029470652,0.1018800343156884,0.3056401029470652,0.0,0.1222560411788261,0.0,0.3056401029470652,0.0,0.1018800343156884,0.2037600686313768,0.0378026482324715,0.0,0.0,0.0,0.2233776271359725,0.0,0.0339600114385628,0.2881749542072329,0.0,0.0,0.0,0.0,0.0436628718495807,0.0,0.0,0.0641838080069524,0.0764100257367663,0.0,0.1637357694359278,0.0,0.3056401029470652,0.0169800057192813,0.0,0.3056401029470652,0
0.0871099672115909,0.0,0.0,0.261329901634773,0.261329901634773,0.2177749180289774,0.0,0.261329901634773,0.1742199344231819,0.0,0.0,0.1567979409808638,0.1441820146950471,0.0,0.261329901634773,0.1742199344231819,0.0,0.2419634293456304,0.1261592628581662,0.0,0.0,0.2089516822663145,0.0,0.0580733114743939,0.1791976468352729,0.261329901634773,0.0,0.0,0.0,0.0933321077267046,0.261329901634773,0.0,0.2090954005170094,0.1959974262260797,0.0979987131130398,0.0093332107726704,0.0,0.0,0.261329901634773,0.261329901634773,0.0,0
0.1946342090458323,0.0,0.0,0.2919513135687485,0.0614634344355259,0.1390244350327373,0.2919513135687485,0.2919513135687485,0.1946342090458323,0.2919513135687485,0.0,0.1751707881412491,0.0402691466991377,0.2919513135687485,0.0,0.1946342090458323,0.0,0.0550267855975004,0.0402691466991377,0.0,0.0,0.0562168241589071,0.0,0.1621951742048602,0.0625609957647317,0.0,0.2919513135687485,0.0,0.0,0.0,0.0,0.0,0.0259303876978145,0.1459756567843742,0.0364939141960935,0.0104268326274552,0.0,0.2919513135687485,0.048658552261458,0.2919513135687485,0.0,0
0.34297313540328,0.34297313540328,0.0,0.0,0.0601707255093473,0.0489961622004685,0.0,0.22864875693552,0.11432437846776,0.34297313540328,0.0,0.34297313540328,0.0473066393659696,0.0,0.0,0.34297313540328,0.11432437846776,0.0661190182687288,0.0709599590489544,0.0,0.0,0.1401844383072819,0.0,0.0,0.3233746705230925,0.0,0.0,0.0,0.34297313540328,0.1714865677016399,0.0,0.0,0.0845279704920832,0.08574328385082,0.04287164192541,0.1224904055011714,0.0,0.0,0.07621625231184,0.0,0.0,0
0.0984800392378129,0.0,0.0,0.2954401177134388,0.1036631991976978,0.1266171933057594,0.1969600784756258,0.0,0.1969600784756258,0.0,0.0,0.236352094170751,0.0611255415958838,0.0,0.2954401177134388,0.0984800392378129,0.0,0.0454961085459045,0.0611255415958838,0.0,0.0,0.2360137232413727,0.0,0.2297867582215635,0.2194698017299831,0.0,0.0,0.0,0.0,0.253234386611519,0.0,0.2954401177134388,0.0580322447642699,0.2215800882850791,0.0,0.0844114622038396,0.0,0.2954401177134388,0.0820666993648441,0.2954401177134388,0.0,1
0.2028500501064269,0.0,0.0,0.3042750751596404,0.1387921395465026,0.1159143143465296,0.0,0.1014250250532134,0.2028500501064269,0.3042750751596404,0.0,0.2434200601277123,0.1259069276522649,0.0,0.0,0.2028500501064269,0.0,0.2146456268063607,0.2308293673624858,0.0,0.0,0.0690445231393027,0.3042750751596404,0.0,0.0999760961238818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2345624239305334,0.2282063063697303,0.0760687687899101,0.0652018018199229,0.0,0.0,0.2028500501064269,0.3042750751596404,0.0,0
0.1915153708735335,0.0,0.0,0.2872730563103003,0.0,0.0205195040221643,0.1915153708735335,0.2872730563103003,0.1915153708735335,0.2872730563103003,0.0,0.2872730563103003,0.0,0.0,0.0,0.2872730563103003,0.0,0.0041139154609039,0.0,0.0,0.0,0.0594287138680578,0.0,0.0319192284789222,0.2708574530925689,0.0,0.2872730563103003,0.0,0.0,0.0615585120664929,0.0,0.0,0.1982478224776202,0.071818264077575,0.0,0.1436365281551501,0.0,0.2872730563103003,0.0,0.2872730563103003,0.0,0
0.2201383677625571,0.0,0.3302075516438356,0.0,0.0926898390579187,0.1257933530071755,0.1100691838812785,0.0,0.2201383677625571,0.3302075516438356,0.0,0.1320830206575342,0.0455458691922531,0.0,0.0,0.2201383677625571,0.0,0.0413713674066994,0.0683188037883797,0.0,0.0,0.1411123180611094,0.0,0.0733794559208523,0.2500142891017612,0.0,0.3302075516438356,0.0,0.0,0.0,0.0,0.0,0.1989863455157874,0.0,0.0412759439554794,0.0589656342221134,0.0,0.3302075516438356,0.0733794559208523,0.3302075516438356,0.0,1
0.1790254007129506,0.268538101069426,0.0,0.0,0.2449821272914061,0.2237817508911883,0.1790254007129506,0.1790254007129506,0.0895127003564753,0.268538101069426,0.0,0.1611228606416556,0.2407582975105198,0.0,0.0,0.268538101069426,0.0895127003564753,0.268538101069426,0.148158952314166,0.0,0.0,0.2268253108532016,0.0,0.1193502671419671,0.1074152404277703,0.268538101069426,0.0,0.0,0.0,0.0,0.0,0.0,0.0931715611861437,0.134269050534713,0.134269050534713,0.0383625858670608,0.0,0.0,0.2088629674984424,0.268538101069426,0.0,0
0.0,0.0,0.0,0.3031312424449014,0.1063618394543513,0.1010437474816338,0.1010437474816338,0.0,0.2020874949632676,0.3031312424449014,0.0,0.3031312424449014,0.0418112058544691,0.3031312424449014,0.0,0.1010437474816338,0.0,0.0566473102693721,0.146339220490642,0.0,0.0,0.2219779964360301,0.0,0.0336812491605446,0.1818787454669408,0.0,0.3031312424449014,0.3031312424449014,0.0,0.2381745476352797,0.0,0.0,0.0314876741298919,0.0,0.2273484318336761,0.1623917370240543,0.0,0.0,0.168406245802723,0.0,0.0,1
0.195951120357836,0.0,0.0,0.0,0.1031321686093873,0.1679581031638594,0.195951120357836,0.097975560178918,0.195951120357836,0.0,0.2939266805367541,0.1175706722147016,0.1418956388798123,0.0,0.2939266805367541,0.2939266805367541,0.097975560178918,0.1097789348832366,0.0405416111085178,0.0,0.0,0.1239247063966701,0.0,0.0,0.0755811464237367,0.0,0.0,0.0,0.0,0.0,0.2939266805367541,0.0,0.2251687266798125,0.2204450104025655,0.146963340268377,0.0734816701341885,0.2939266805367541,0.2939266805367541,0.146963340268377,0.2939266805367541,0.0,0
0.0945468255994605,0.0,0.2836404767983817,0.0,0.238855138356532,0.1755869618275695,0.0,0.2836404767983817,0.1890936511989211,0.2836404767983817,0.0,0.2269123814387054,0.117368473157951,0.0,0.0,0.2836404767983817,0.0945468255994605,0.1682863065206941,0.2836404767983817,0.0,0.0,0.0761382811735097,0.0,0.0945468255994605,0.0486240817368654,0.0,0.0,0.0,0.0,0.0607801021710818,0.2836404767983817,0.0,0.0,0.2127303575987863,0.1772752979989885,0.0607801021710818,0.0,0.0,0.2836404767983817,0.2836404767983817,0.0,0
0.1916700267763197,0.0,0.0,0.0,0.221933715214686,0.1916700267763197,0.0958350133881598,0.0,0.0958350133881598,0.0,0.2875050401644796,0.1150020160657918,0.0396558676088937,0.0,0.2875050401644796,0.2875050401644796,0.0,0.2875050401644796,0.0198279338044468,0.0,0.0,0.1240984532707095,0.0,0.0958350133881598,0.217682387553106,0.2875050401644796,0.0,0.0,0.0,0.0205360742974628,0.0,0.0,0.2392854636630931,0.2156287801233597,0.0718762600411199,0.0102680371487314,0.0,0.0,0.0319450044627199,0.2875050401644796,0.0,0
0.1992300195652,0.0,0.2988450293478,0.0,0.073400533524021,0.1067303676242142,0.1992300195652,0.2988450293478,0.1992300195652,0.2988450293478,0.0,0.17930701760868,0.0206100020239862,0.0,0.0,0.2988450293478,0.0,0.0285372822142421,0.0,0.0,0.0,0.1758415276477391,0.0,0.1328200130434667,0.2049223058384914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0549092493192343,0.1494225146739,0.0,0.0106730367624214,0.0,0.2988450293478,0.0166025016304333,0.2988450293478,0.2988450293478,0
0.1756165040971107,0.2634247561456661,0.0,0.0,0.0831867650986313,0.1630724680901741,0.2634247561456661,0.2634247561456661,0.2634247561456661,0.2634247561456661,0.0,0.2634247561456661,0.0363344491235401,0.2634247561456661,0.0,0.2634247561456661,0.0,0.0922967807302051,0.0545016736853102,0.0,0.0,0.2558821718608939,0.0,0.0585388346990369,0.0413953188228903,0.0,0.0,0.0,0.0,0.0376321080208094,0.2634247561456661,0.0,0.1800977041916184,0.1975685671092495,0.0329280945182082,0.0846722430468212,0.0,0.2634247561456661,0.0585388346990369,0.2634247561456661,0.0,0
0.1009323612976615,0.0,0.3027970838929847,0.0,0.1062445908396437,0.0865134525408527,0.3027970838929847,0.2018647225953231,0.2018647225953231,0.3027970838929847,0.0,0.3027970838929847,0.0,0.0,0.0,0.0,0.0,0.023275629939629,0.1670604600788881,0.0,0.0,0.004985206105611,0.0,0.0336441204325538,0.2292606492332599,0.0,0.0,0.0,0.0,0.0432567262704263,0.0,0.0,0.1704928129866021,0.0756992709732461,0.037849635486623,0.0865134525408527,0.0,0.3027970838929847,0.1682206021627693,0.3027970838929847,0.3027970838929847,0
0.1874041164559902,0.0,0.0,0.0,0.1874041164559902,0.1405530873419926,0.2811061746839854,0.2811061746839854,0.2811061746839854,0.0,0.0,0.2811061746839854,0.0,0.0,0.2811061746839854,0.1874041164559902,0.0937020582279951,0.019442033787224,0.0,0.0,0.2811061746839854,0.1595685014491055,0.0,0.0937020582279951,0.1044108648826231,0.0,0.0,0.0,0.0,0.0602370374322826,0.2811061746839854,0.2811061746839854,0.0140073383972224,0.1405530873419927,0.0,0.040158024954855,0.0,0.2811061746839854,0.0156170097046658,0.2811061746839854,0.0,1
0.2111606746473399,0.0,0.3167410119710098,0.0,0.0666823183096862,0.0452487159958585,0.1055803373236699,0.3167410119710098,0.1055803373236699,0.3167410119710098,0.0,0.1266964047884039,0.0,0.3167410119710098,0.0,0.0,0.1055803373236699,0.0261170985981746,0.0,0.0,0.0,0.1612046238449448,0.0,0.0703868915491133,0.1402710195871615,0.0,0.3167410119710098,0.0,0.0,0.1131217899896463,0.3167410119710098,0.0,0.0117768390718793,0.1583705059855049,0.0791852529927524,0.0,0.0,0.3167410119710098,0.0351934457745566,0.3167410119710098,0.0,1
0.3048679280548739,0.0,0.3048679280548739,0.0,0.0641827216957629,0.1814690047945677,0.3048679280548739,0.2032452853699159,0.1016226426849579,0.3048679280548739,0.0,0.1829207568329243,0.0630761230458359,0.0,0.0,0.3048679280548739,0.2032452853699159,0.0320295357242341,0.0841014973944479,0.0,0.0,0.2555478480689029,0.0,0.0338742142283193,0.1829207568329243,0.0,0.3048679280548739,0.0,0.0,0.0217762805753481,0.0,0.0,0.2427314252318849,0.0762169820137184,0.0381084910068592,0.010888140287674,0.0,0.0,0.0846855355707983,0.3048679280548739,0.0,0
0.1036343811313107,0.0,0.0,0.0,0.0327266466730454,0.2368785854429959,0.0,0.2072687622626214,0.2072687622626214,0.0,0.3109031433939321,0.1243612573575728,0.0428831921922664,0.3109031433939321,0.3109031433939321,0.2072687622626214,0.0,0.03342228757009,0.0428831921922664,0.0,0.0,0.1706962855999613,0.0,0.0345447937104369,0.2487225147151456,0.0,0.0,0.0,0.0,0.0666221021558426,0.3109031433939321,0.3109031433939321,0.0214217945819709,0.077725785848483,0.0,0.0222073673852808,0.0,0.3109031433939321,0.0518171905656553,0.3109031433939321,0.0,1
0.2092963954402902,0.0,0.0,0.0,0.0220311995200305,0.127072811517319,0.3139445931604354,0.3139445931604354,0.2092963954402902,0.0,0.3139445931604354,0.1883667558962612,0.0433027025048876,0.0,0.3139445931604354,0.0,0.0,0.0202616437276032,0.0433027025048876,0.0,0.0,0.1770854254906392,0.0,0.0348827325733817,0.300489824882131,0.0,0.0,0.0,0.0,0.0448492275943478,0.3139445931604354,0.3139445931604354,0.0957149687158074,0.1569722965802177,0.0784861482901088,0.0112123068985869,0.0,0.0,0.0348827325733817,0.3139445931604354,0.0,0
0.0978013038023474,0.0,0.0,0.2934039114070424,0.0617692445067457,0.125744533460161,0.0978013038023474,0.0,0.2934039114070424,0.2934039114070424,0.0,0.1760423468442254,0.0202347525108305,0.2934039114070424,0.0,0.2934039114070424,0.0978013038023474,0.0454086454206891,0.0,0.0,0.0,0.1575182058377106,0.0,0.2934039114070424,0.2179571913309458,0.0,0.2934039114070424,0.0,0.0,0.0628722667300805,0.2934039114070424,0.0,0.1293309833136523,0.2200529335552818,0.0,0.0419148444867203,0.0,0.0,0.0163002173003912,0.2934039114070424,0.0,0
0.3248888338692317,0.0,0.0,0.3248888338692317,0.1139960820593795,0.1160317263818684,0.2165925559128211,0.0,0.2165925559128211,0.0,0.0,0.194933300321539,0.0672183794212203,0.0,0.3248888338692317,0.0,0.2165925559128211,0.0911115808827982,0.0672183794212203,0.0,0.0,0.2416317096565008,0.0,0.072197518637607,0.0556952286632968,0.0,0.0,0.3248888338692317,0.0,0.1856507622109895,0.3248888338692317,0.0,0.0143365921872027,0.1624444169346158,0.0406111042336539,0.0,0.3248888338692317,0.0,0.0902468982970088,0.0,0.0,0
0.2207815053243051,0.3311722579864577,0.0,0.0,0.011620079227595,0.1340459139468995,0.2207815053243051,0.3311722579864577,0.2207815053243051,0.3311722579864577,0.0,0.1987033547918746,0.0,0.0,0.0,0.2207815053243051,0.1103907526621525,0.0200336672889316,0.0,0.0,0.0,0.0858155743672854,0.0,0.0367969175540508,0.2128964515627228,0.0,0.0,0.0,0.0,0.0236551612847469,0.0,0.0,0.1172300592816145,0.0827930644966144,0.0,0.0354827419271204,0.0,0.3311722579864577,0.0183984587770254,0.3311722579864577,0.3311722579864577,0
0.2127408734111849,0.0,0.0,0.3191113101167773,0.0111968880742728,0.0683809950250236,0.3191113101167773,0.0,0.2127408734111849,0.3191113101167773,0.0,0.3191113101167773,0.0,0.0,0.0,0.3191113101167773,0.1063704367055924,0.0272961896400942,0.0,0.0,0.0,0.2599489412404385,0.0,0.0354568122351974,0.0136761990050047,0.0,0.0,0.0,0.0,0.0455873300166824,0.0,0.0,0.2257803812715412,0.239333482587583,0.0,0.0113968325041706,0.0,0.0,0.0177284061175987,0.3191113101167773,0.3191113101167773,0
0.0,0.0,0.0,0.3296372805627062,0.0115662203706212,0.0627880534405154,0.0,0.2197581870418041,0.109879093520902,0.3296372805627062,0.0,0.1318549122250824,0.0,0.0,0.0,0.2197581870418041,0.0,0.0271804693194525,0.0227336055560486,0.0,0.0,0.2961308425957024,0.0,0.0366263645069673,0.0847638721446958,0.0,0.0,0.0,0.0,0.0235455200401932,0.0,0.0,0.1120277029786285,0.1648186402813531,0.0,0.2825462404823196,0.0,0.3296372805627062,0.0183131822534836,0.3296372805627062,0.3296372805627062,1
0.1957141781269223,0.0,0.0,0.2935712671903835,0.0927067159548579,0.0629081286836535,0.2935712671903835,0.1957141781269223,0.1957141781269223,0.0,0.0,0.0,0.1619703543119357,0.0,0.2935712671903835,0.2935712671903835,0.0,0.145484810487297,0.1417240600229437,0.0,0.0,0.1874485113341604,0.0,0.0326190296878203,0.0293571267190383,0.0,0.0,0.2935712671903835,0.0,0.0838775049115381,0.0,0.0,0.0103849141294811,0.1467856335951917,0.0366964083987979,0.0733928167975958,0.2935712671903835,0.2935712671903835,0.1467856335951917,0.0,0.0,0
0.1986558824384753,0.0,0.297983823657713,0.0,0.125466873119037,0.0851382353307751,0.1986558824384753,0.297983823657713,0.1986558824384753,0.297983823657713,0.0,0.1191935294630852,0.1644048682249451,0.0,0.0,0.297983823657713,0.0,0.057445892539202,0.1438542596968269,0.0,0.0,0.1320343499242121,0.0,0.0331093137397458,0.1191935294630851,0.0,0.0,0.297983823657713,0.0,0.2554147059923254,0.0,0.0,0.1039383849072296,0.0744959559144282,0.1117439338716423,0.0,0.0,0.0,0.1986558824384753,0.0,0.297983823657713,0
0.1702652760818636,0.0,0.0,0.0,0.206110597362256,0.1398607624958165,0.0851326380409318,0.1702652760818636,0.1702652760818636,0.2553979141227955,0.0,0.0,0.2553979141227955,0.0,0.0,0.2553979141227955,0.0,0.2553979141227955,0.1409091939987837,0.0,0.2553979141227955,0.2299860958958315,0.2553979141227955,0.0283775460136439,0.0693222909761873,0.0,0.0,0.0,0.0,0.0182427081516282,0.2553979141227955,0.0,0.1454758004314787,0.1276989570613977,0.2553979141227955,0.1003348948339553,0.0,0.0,0.2553979141227955,0.2553979141227955,0.0,1
